combo,dataset,task,model,beta,anchor,run,I_XZ,I_YZ,I_XZ_given_Y,CE,Acc,R2
mnist_mlp_opb_beta_10_anchor_6,mnist,mnist,opb,10.0,4,2.379811,2.200227,0.179584,0.102358,0.983600,
mnist_mlp_opb_beta_10_anchor_6,mnist,mnist,opb,10.0,5,2.385489,2.189355,0.196134,0.113230,0.982000,
mnist_mlp_opb_beta_15_anchor_1,mnist,mnist,opb,15.0,1,0.117771,0.252610,-0.134840,2.049975,0.970300,
mnist_mlp_opb_beta_15_anchor_1,mnist,mnist,opb,15.0,2,0.162452,0.330618,-0.168166,1.971967,0.978100,
mnist_mlp_opb_beta_15_anchor_1,mnist,mnist,opb,15.0,3,0.225900,0.471274,-0.245373,1.831311,0.978700,
mnist_mlp_opb_beta_15_anchor_1,mnist,mnist,opb,15.0,4,0.301694,0.593399,-0.291705,1.709186,0.977100,
mnist_mlp_opb_beta_15_anchor_1,mnist,mnist,opb,15.0,5,0.184916,0.367813,-0.182897,1.934772,0.979800,
mnist_mlp_opb_beta_15_anchor_12,mnist,mnist,opb,15.0,1,2.306624,2.215595,0.091029,0.086990,0.983700,
mnist_mlp_opb_beta_15_anchor_12,mnist,mnist,opb,15.0,2,2.293143,2.214941,0.078202,0.087644,0.984900,
mnist_mlp_opb_beta_15_anchor_12,mnist,mnist,opb,15.0,3,2.297877,2.220938,0.076939,0.081647,0.984400,
mnist_mlp_opb_beta_15_anchor_12,mnist,mnist,opb,15.0,4,1.818799,2.223088,-0.404289,0.079497,0.983000,
mnist_mlp_opb_beta_15_anchor_12,mnist,mnist,opb,15.0,5,2.370757,2.190526,0.180231,0.112059,0.984000,
mnist_mlp_opb_beta_15_anchor_6,mnist,mnist,opb,15.0,1,2.334777,2.199132,0.135645,0.103453,0.982300,
mnist_mlp_opb_beta_15_anchor_6,mnist,mnist,opb,15.0,2,2.350989,2.189320,0.161669,0.113265,0.980700,
mnist_mlp_opb_beta_15_anchor_6,mnist,mnist,opb,15.0,3,2.357255,2.202936,0.154319,0.099649,0.982500,
mnist_mlp_opb_beta_15_anchor_6,mnist,mnist,opb,15.0,4,2.399606,2.189661,0.209945,0.112924,0.981500,
mnist_mlp_opb_beta_15_anchor_6,mnist,mnist,opb,15.0,5,2.362689,2.191765,0.170924,0.110820,0.980400,
mnist_mlp_opb_beta_1_anchor_1,mnist,mnist,opb,1.0,1,1.414053,1.833297,-0.419245,0.469288,0.975100,
mnist_mlp_opb_beta_1_anchor_1,mnist,mnist,opb,1.0,2,1.372198,1.762719,-0.390521,0.539866,0.977100,
mnist_mlp_opb_beta_1_anchor_1,mnist,mnist,opb,1.0,3,1.385756,1.821516,-0.435760,0.481069,0.976500,
mnist_mlp_opb_beta_1_anchor_1,mnist,mnist,opb,1.0,4,1.259883,1.581058,-0.321176,0.721527,0.974500,
mnist_mlp_opb_beta_1_anchor_1,mnist,mnist,opb,1.0,5,1.620442,2.085338,-0.464895,0.217247,0.978700,
mnist_mlp_opb_beta_1_anchor_12,mnist,mnist,opb,1.0,1,2.512835,2.141008,0.371827,0.161577,0.983700,
mnist_mlp_opb_beta_1_anchor_12,mnist,mnist,opb,1.0,2,2.538725,2.123679,0.415046,0.178906,0.984200,
mnist_mlp_opb_beta_1_anchor_12,mnist,mnist,opb,1.0,3,2.334001,2.220595,0.113406,0.081990,0.985300,
mnist_mlp_opb_beta_1_anchor_12,mnist,mnist,opb,1.0,4,2.406837,2.187976,0.218861,0.114609,0.983600,
mnist_mlp_opb_beta_1_anchor_12,mnist,mnist,opb,1.0,5,2.427450,2.180847,0.246603,0.121738,0.984400,
mnist_mlp_opb_beta_1_anchor_6,mnist,mnist,opb,1.0,1,2.398213,2.205222,0.192991,0.097363,0.983800,
mnist_mlp_opb_beta_1_anchor_6,mnist,mnist,opb,1.0,2,2.413425,2.205248,0.208176,0.097337,0.983800,
mnist_mlp_opb_beta_1_anchor_6,mnist,mnist,opb,1.0,3,2.423987,2.208192,0.215796,0.094393,0.983400,
mnist_mlp_opb_beta_1_anchor_6,mnist,mnist,opb,1.0,4,2.407638,2.210357,0.197281,0.092228,0.985100,
mnist_mlp_opb_beta_1_anchor_6,mnist,mnist,opb,1.0,5,2.369387,2.216748,0.152639,0.085837,0.983800,
mnist_mlp_opb_beta_20_anchor_1,mnist,mnist,opb,20.0,1,0.092282,0.220905,-0.128623,2.081680,0.973500,
mnist_mlp_opb_beta_20_anchor_1,mnist,mnist,opb,20.0,2,0.161115,0.350952,-0.189837,1.951633,0.977800,
mnist_mlp_opb_beta_20_anchor_1,mnist,mnist,opb,20.0,3,0.206166,0.441682,-0.235515,1.860904,0.978200,
mnist_mlp_opb_beta_20_anchor_1,mnist,mnist,opb,20.0,4,0.272991,0.562936,-0.289945,1.739649,0.977500,
mnist_mlp_opb_beta_20_anchor_1,mnist,mnist,opb,20.0,5,0.138409,0.292298,-0.153888,2.010288,0.980000,
mnist_mlp_opb_beta_20_anchor_12,mnist,mnist,opb,20.0,1,2.234509,2.229189,0.005320,0.073396,0.984400,
mnist_mlp_opb_beta_20_anchor_12,mnist,mnist,opb,20.0,2,2.286833,2.212392,0.074441,0.090193,0.984000,
mnist_mlp_opb_beta_20_anchor_12,mnist,mnist,opb,20.0,3,2.399748,2.187190,0.212558,0.115395,0.983000,
mnist_mlp_opb_beta_20_anchor_12,mnist,mnist,opb,20.0,4,2.044085,2.233069,-0.188984,0.069516,0.982500,
mnist_mlp_opb_beta_20_anchor_12,mnist,mnist,opb,20.0,5,1.896843,2.229393,-0.332550,0.073192,0.984000,
mnist_mlp_opb_beta_20_anchor_6,mnist,mnist,opb,20.0,1,1.705300,2.207028,-0.501728,0.095557,0.983600,
mnist_mlp_opb_beta_20_anchor_6,mnist,mnist,opb,20.0,2,2.277921,2.208029,0.069892,0.094556,0.980900,
mnist_mlp_opb_beta_20_anchor_6,mnist,mnist,opb,20.0,3,2.348620,2.204025,0.144595,0.098560,0.981800,
mnist_mlp_opb_beta_20_anchor_6,mnist,mnist,opb,20.0,4,2.385600,2.189242,0.196358,0.113343,0.981300,
mnist_mlp_opb_beta_20_anchor_6,mnist,mnist,opb,20.0,5,2.346334,2.199467,0.146867,0.103118,0.982100,
mnist_mlp_opb_beta_25_anchor_1,mnist,mnist,opb,25.0,1,0.095568,0.238540,-0.142972,2.064045,0.972800,
mnist_mlp_opb_beta_25_anchor_1,mnist,mnist,opb,25.0,2,0.125475,0.284656,-0.159180,2.017930,0.978200,
mnist_mlp_opb_beta_25_anchor_1,mnist,mnist,opb,25.0,3,0.175872,0.375454,-0.199582,1.927131,0.979000,
mnist_mlp_opb_beta_25_anchor_1,mnist,mnist,opb,25.0,4,0.255468,0.538008,-0.282540,1.764577,0.977200,
mnist_mlp_opb_beta_25_anchor_1,mnist,mnist,opb,25.0,5,0.144072,0.317683,-0.173610,1.984902,0.979100,
mnist_mlp_opb_beta_25_anchor_12,mnist,mnist,opb,25.0,1,2.162159,2.232523,-0.070364,0.070062,0.983300,
mnist_mlp_opb_beta_25_anchor_12,mnist,mnist,opb,25.0,2,2.107204,2.236828,-0.129624,0.065757,0.984500,
mnist_mlp_opb_beta_25_anchor_12,mnist,mnist,opb,25.0,3,2.366163,2.197632,0.168530,0.104953,0.983700,
mnist_mlp_opb_beta_25_anchor_12,mnist,mnist,opb,25.0,4,1.981862,2.233911,-0.252049,0.068674,0.982800,
mnist_mlp_opb_beta_25_anchor_12,mnist,mnist,opb,25.0,5,2.308450,2.206109,0.102341,0.096476,0.984400,
mnist_mlp_opb_beta_25_anchor_6,mnist,mnist,opb,25.0,1,2.162342,2.224297,-0.061954,0.078288,0.982000,
mnist_mlp_opb_beta_25_anchor_6,mnist,mnist,opb,25.0,2,2.269515,2.208152,0.061363,0.094433,0.980300,
mnist_mlp_opb_beta_25_anchor_6,mnist,mnist,opb,25.0,3,2.380440,2.194760,0.185680,0.107825,0.982300,
mnist_mlp_opb_beta_25_anchor_6,mnist,mnist,opb,25.0,4,2.379568,2.197555,0.182013,0.105030,0.981600,
mnist_mlp_opb_beta_25_anchor_6,mnist,mnist,opb,25.0,5,2.397518,2.173618,0.223900,0.128967,0.980200,
mnist_mlp_opb_beta_5_anchor_1,mnist,mnist,opb,5.0,1,0.339647,0.613644,-0.273997,1.688941,0.977900,
mnist_mlp_opb_beta_5_anchor_1,mnist,mnist,opb,5.0,2,0.441895,0.763191,-0.321296,1.539394,0.976300,
mnist_mlp_opb_beta_5_anchor_1,mnist,mnist,opb,5.0,3,0.419230,0.764575,-0.345345,1.538010,0.973900,
mnist_mlp_opb_beta_5_anchor_1,mnist,mnist,opb,5.0,4,0.467235,0.825639,-0.358404,1.476946,0.974600,
mnist_mlp_opb_beta_5_anchor_1,mnist,mnist,opb,5.0,5,0.414270,0.751447,-0.337178,1.551138,0.976700,
mnist_mlp_opb_beta_5_anchor_12,mnist,mnist,opb,5.0,1,2.261234,2.226344,0.034890,0.076241,0.984800,
mnist_mlp_opb_beta_5_anchor_12,mnist,mnist,opb,5.0,2,2.142820,2.235009,-0.092189,0.067576,0.984100,
mnist_mlp_opb_beta_5_anchor_12,mnist,mnist,opb,5.0,3,2.408550,2.185718,0.222831,0.116867,0.984100,
mnist_mlp_opb_beta_5_anchor_12,mnist,mnist,opb,5.0,4,2.477834,2.154860,0.322974,0.147725,0.984000,
mnist_mlp_opb_beta_5_anchor_12,mnist,mnist,opb,5.0,5,2.294827,2.210545,0.084281,0.092040,0.983600,
mnist_mlp_opb_beta_5_anchor_6,mnist,mnist,opb,5.0,1,2.221401,2.226324,-0.004923,0.076261,0.983700,
mnist_mlp_opb_beta_5_anchor_6,mnist,mnist,opb,5.0,2,2.420004,2.176308,0.243696,0.126277,0.981900,
mnist_mlp_opb_beta_5_anchor_6,mnist,mnist,opb,5.0,3,2.268249,2.217130,0.051118,0.085455,0.983000,
mnist_mlp_opb_beta_5_anchor_6,mnist,mnist,opb,5.0,4,2.329365,2.208963,0.120402,0.093622,0.983700,
mnist_mlp_opb_beta_5_anchor_6,mnist,mnist,opb,5.0,5,2.262040,2.219551,0.042489,0.083034,0.984000,
mnist_mlp_opb_beta_5e-05_anchor_1,mnist,mnist,opb,5e-05,1,7.903254,2.233958,5.669297,0.068627,0.980900,
mnist_mlp_opb_beta_5e-05_anchor_1,mnist,mnist,opb,5e-05,2,7.947774,2.243199,5.704575,0.059386,0.983000,
mnist_mlp_opb_beta_5e-05_anchor_1,mnist,mnist,opb,5e-05,3,7.641611,2.229093,5.412517,0.073492,0.982600,
mnist_mlp_opb_beta_5e-05_anchor_1,mnist,mnist,opb,5e-05,4,7.900279,2.229957,5.670322,0.072628,0.981900,
mnist_mlp_opb_beta_5e-05_anchor_1,mnist,mnist,opb,5e-05,5,7.852348,2.237239,5.615110,0.065347,0.983300,
mnist_mlp_opb_beta_5e-05_anchor_12,mnist,mnist,opb,5e-05,1,7.837396,2.218026,5.619371,0.084560,0.980300,
mnist_mlp_opb_beta_5e-05_anchor_12,mnist,mnist,opb,5e-05,2,7.867601,2.216833,5.650768,0.085752,0.981700,
mnist_mlp_opb_beta_5e-05_anchor_12,mnist,mnist,opb,5e-05,3,7.824327,2.216396,5.607932,0.086189,0.979800,
mnist_mlp_opb_beta_5e-05_anchor_12,mnist,mnist,opb,5e-05,4,7.827822,2.188006,5.639817,0.114579,0.981800,
mnist_mlp_opb_beta_5e-05_anchor_12,mnist,mnist,opb,5e-05,5,7.834814,2.219420,5.615394,0.083165,0.981600,
mnist_mlp_opb_beta_5e-05_anchor_6,mnist,mnist,opb,5e-05,1,7.963001,2.217086,5.745915,0.085499,0.980800,
mnist_mlp_opb_beta_5e-05_anchor_6,mnist,mnist,opb,5e-05,2,7.925551,2.228836,5.696715,0.073749,0.981700,
mnist_mlp_opb_beta_5e-05_anchor_6,mnist,mnist,opb,5e-05,3,7.854475,2.229164,5.625311,0.073421,0.980700,
mnist_mlp_opb_beta_5e-05_anchor_6,mnist,mnist,opb,5e-05,4,7.941902,2.218357,5.723545,0.084228,0.982500,
mnist_mlp_opb_beta_5e-05_anchor_6,mnist,mnist,opb,5e-05,5,7.932113,2.226414,5.705699,0.076172,0.982100,
